tourney_id,tourney_country,tourney_city,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_country,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_rank,winner_rank_points,loser_id,loser_country,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2004421,Canada,Toronto,Canada Masters,Hard,64,M,2004-07-26,54,103017,Germany,0.0,Main Draw,Nicolas Kiefer,R,183.0,25.0,1100.0,102845,Spain,4.0,Main Draw,Carlos Moya,R,190.0,4.0,2555.0,6-4 2-6 6-4,3,R16,146.0,5.0,6.0,86.0,45.0,36.0,23.0,14.0,2.0,4.0,13.0,4.0,104.0,53.0,37.0,28.0,14.0,7.0,9.0
2002337,Austria,Vienna,Vienna,Hard,32,A,2002-10-07,14,103990,Spain,0.0,Main Draw,Tommy Robredo,R,180.0,36.0,925.0,103813,Finland,0.0,Main Draw,Jarkko Nieminen,L,185.0,35.0,951.0,6-3 6-3,3,R32,68.0,4.0,1.0,54.0,42.0,32.0,8.0,9.0,6.0,6.0,2.0,1.0,66.0,40.0,26.0,11.0,9.0,7.0,10.0
20105012,South Africa,Johannesburg,Johannesburg,Hard,32,A,2010-02-01,1,104792,France,1.0,Main Draw,Gael Monfils,R,193.0,13.0,2520.0,103103,Slovakia,0.0,Main Draw,Dominik Hrbaty,R,183.0,154.0,324.0,6-2 6-1,3,R32,54.0,7.0,4.0,49.0,25.0,23.0,10.0,8.0,3.0,4.0,0.0,3.0,46.0,22.0,9.0,11.0,7.0,6.0,11.0
2004422,United States,Cincinnati,Cincinnati Masters,Hard,64,M,2004-08-02,12,103498,Russia,14.0,Main Draw,Marat Safin,R,193.0,14.0,1425.0,102562,Czech Republic,0.0,Main Draw,Jiri Novak,R,190.0,22.0,1165.0,6-3 6-0,3,R64,51.0,11.0,2.0,44.0,20.0,18.0,15.0,8.0,1.0,1.0,2.0,3.0,42.0,21.0,12.0,8.0,7.0,4.0,8.0
2002336,Hong Kong,Hong Kong,Hong Kong,Hard,32,A,2002-09-23,4,102839,Ecuador,7.0,Main Draw,Nicolas Lapentti,R,188.0,30.0,1130.0,102860,Argentina,0.0,Main Draw,Agustin Calleri,R,183.0,49.0,744.0,7-5 6-2,3,R32,92.0,4.0,5.0,72.0,35.0,29.0,19.0,10.0,7.0,7.0,5.0,5.0,60.0,31.0,28.0,8.0,10.0,7.0,10.0
2006404,United States,Indian Wells,Indian Wells Masters,Hard,96,M,2006-03-06,38,104339,Croatia,21.0,Main Draw,Mario Ancic,R,196.0,23.0,1355.0,102106,Italy,0.0,Main Draw,Davide Sanguinetti,R,188.0,51.0,784.0,6-3 7-6(3),3,R64,88.0,5.0,2.0,67.0,41.0,33.0,11.0,11.0,3.0,5.0,0.0,0.0,58.0,37.0,25.0,10.0,10.0,1.0,4.0
20073348,United States,New Haven,New Haven,Hard,48,A,2007-08-19,39,103888,United States,0.0,WC,Mardy Fish,R,188.0,50.0,665.0,104076,Argentina,0.0,Main Draw,Jose Acasuso,R,190.0,69.0,540.0,6-7(4) 6-3 6-0,3,R16,106.0,14.0,1.0,73.0,36.0,30.0,26.0,13.0,0.0,0.0,7.0,5.0,87.0,45.0,33.0,18.0,14.0,4.0,9.0
2000505,Chile,Santiago,Santiago,Clay,32,A,2000-02-28,11,102720,Czech Republic,0.0,Main Draw,Tomas Zib,R,178.0,111.0,366.0,101826,Spain,0.0,Main Draw,Alex Lopez Moron,R,175.0,116.0,335.0,7-6(4) 6-4,3,R32,102.0,5.0,2.0,62.0,36.0,25.0,18.0,11.0,1.0,3.0,0.0,6.0,78.0,44.0,30.0,16.0,11.0,3.0,6.0
2002375,France,Lyon,Lyon,Carpet,32,A,2002-10-07,9,103018,Belarus,7.0,Main Draw,Max Mirnyi,R,196.0,26.0,1210.0,103694,Belgium,0.0,Main Draw,Olivier Rochus,R,168.0,63.0,643.0,6-3 7-5,3,R32,66.0,13.0,1.0,54.0,40.0,35.0,9.0,11.0,0.0,0.0,1.0,2.0,65.0,33.0,24.0,18.0,10.0,7.0,9.0
2008520,France,Paris,Roland Garros,Clay,128,G,2008-05-25,11,104665,Spain,0.0,LL,Pablo Andujar,R,180.0,151.0,303.0,103835,Italy,0.0,Main Draw,Filippo Volandri,R,183.0,74.0,535.0,6-7(6) 6-2 6-3 6-3,5,R128,195.0,1.0,1.0,129.0,98.0,61.0,16.0,19.0,8.0,13.0,1.0,9.0,179.0,131.0,69.0,20.0,19.0,24.0,34.0
2014341,France,Metz,Metz,Hard,28,A,2014-09-15,14,105676,Belgium,8.0,Main Draw,David Goffin,R,163.0,45.0,923.0,104735,Germany,0.0,Main Draw,Tobias Kamke,R,180.0,97.0,600.0,6-1 6-3,3,R16,66.0,6.0,0.0,48.0,31.0,27.0,8.0,8.0,2.0,2.0,0.0,3.0,50.0,26.0,16.0,9.0,8.0,1.0,5.0
2004520,France,Paris,Roland Garros,Clay,128,G,2004-05-24,103,103720,Australia,12.0,Main Draw,Lleyton Hewitt,R,180.0,12.0,1525.0,103280,Netherlands,19.0,Main Draw,Martin Verkerk,R,196.0,19.0,1295.0,6-2 3-6 4-6 6-2 6-1,5,R32,180.0,7.0,4.0,117.0,67.0,51.0,28.0,21.0,9.0,12.0,18.0,9.0,146.0,97.0,69.0,14.0,21.0,11.0,18.0
2007580,Australia,Melbourne,Australian Open,Hard,128,G,2007-01-15,45,103096,France,0.0,Main Draw,Arnaud Clement,R,173.0,44.0,820.0,103598,Belgium,29.0,Main Draw,Xavier Malisse,R,185.0,30.0,965.0,6-3 3-6 7-5 6-4,5,R128,167.0,11.0,2.0,116.0,64.0,48.0,29.0,20.0,2.0,6.0,14.0,2.0,116.0,60.0,40.0,31.0,20.0,5.0,11.0
2007540,United Kingdom,London,Wimbledon,Grass,128,G,2007-06-25,2,105223,Argentina,0.0,Main Draw,Juan Martin Del Potro,R,198.0,56.0,619.0,102106,Italy,0.0,Main Draw,Davide Sanguinetti,R,188.0,105.0,382.0,3-6 6-3 6-4 6-4,5,R128,146.0,15.0,2.0,101.0,66.0,47.0,22.0,19.0,6.0,10.0,8.0,3.0,126.0,76.0,52.0,22.0,19.0,10.0,16.0
2012404,United States,Indian Wells,Indian Wells Masters,Hard,96,M,2012-03-08,55,105683,Canada,27.0,Main Draw,Milos Raonic,R,196.0,27.0,1345.0,104122,Argentina,0.0,Main Draw,Carlos Berlocq,R,183.0,38.0,1061.0,6-4 6-2,3,R64,77.0,19.0,3.0,54.0,35.0,28.0,10.0,9.0,6.0,7.0,0.0,4.0,60.0,43.0,24.0,6.0,9.0,5.0,9.0
2008580,Australia,Melbourne,Australian Open,Hard,128,G,2008-01-14,124,104745,Spain,2.0,Main Draw,Rafael Nadal,L,185.0,2.0,5780.0,103813,Finland,24.0,Main Draw,Jarkko Nieminen,L,185.0,26.0,1075.0,7-5 6-3 6-1,5,QF,138.0,5.0,5.0,92.0,55.0,43.0,18.0,14.0,7.0,8.0,2.0,2.0,91.0,63.0,40.0,10.0,14.0,3.0,9.0
2009403,United States,Miami,Miami Masters,Hard,96,M,2009-03-25,75,104607,Czech Republic,21.0,Main Draw,Tomas Berdych,R,196.0,22.0,2230.0,103484,United States,13.0,Main Draw,James Blake,R,185.0,14.0,2785.0,6-4 6-7(3) 6-3,3,R32,142.0,6.0,4.0,107.0,53.0,42.0,31.0,16.0,4.0,5.0,7.0,4.0,108.0,65.0,45.0,21.0,15.0,9.0,12.0
2011496,France,Marseille,Marseille,Hard,28,A,2011-02-14,22,104098,Russia,0.0,Main Draw,Dmitry Tursunov,R,185.0,129.0,428.0,103781,Austria,4.0,Main Draw,Jurgen Melzer,L,183.0,10.0,2865.0,6-4 2-6 6-1,3,QF,102.0,3.0,2.0,82.0,51.0,35.0,15.0,13.0,4.0,7.0,10.0,5.0,74.0,32.0,25.0,19.0,12.0,3.0,7.0
2010403,United States,Miami,Miami Masters,Hard,96,M,2010-03-24,88,104597,Spain,33.0,Main Draw,Nicolas Almagro,R,183.0,38.0,1050.0,105064,Brazil,27.0,Main Draw,Thomaz Bellucci,L,188.0,32.0,1254.0,6-4 3-6 7-6(3),3,R16,157.0,14.0,2.0,85.0,48.0,38.0,18.0,15.0,0.0,3.0,8.0,6.0,123.0,57.0,40.0,34.0,16.0,12.0,15.0
2009424,United States,San Jose,San Jose,Hard,32,A,2009-02-09,8,104167,United States,0.0,Q,Todd Widom,R,185.0,270.0,269.0,104068,United States,8.0,Main Draw,Robby Ginepri,R,183.0,44.0,1490.0,3-6 7-6(2) 6-4,3,R32,126.0,8.0,1.0,113.0,82.0,58.0,17.0,15.0,8.0,9.0,8.0,1.0,93.0,57.0,45.0,21.0,16.0,1.0,2.0
2013329,Japan,Tokyo,Tokyo,Hard,32,A,2013-09-30,26,104597,Spain,6.0,Main Draw,Nicolas Almagro,R,183.0,17.0,1940.0,105453,Japan,4.0,Main Draw,Kei Nishikori,R,178.0,13.0,2250.0,7-6(2) 5-7 6-3,3,QF,134.0,15.0,1.0,96.0,56.0,41.0,20.0,16.0,4.0,8.0,5.0,2.0,94.0,52.0,36.0,21.0,17.0,1.0,6.0
2014425,Spain,Barcelona,Barcelona,Clay,48,A,2014-04-21,37,105227,Croatia,12.0,Main Draw,Marin Cilic,R,198.0,27.0,1330.0,103990,Spain,5.0,Main Draw,Tommy Robredo,R,180.0,18.0,1980.0,7-5 6-7(3) 7-6(5),3,R16,167.0,8.0,2.0,117.0,61.0,46.0,34.0,18.0,5.0,6.0,2.0,3.0,113.0,81.0,59.0,18.0,18.0,3.0,5.0
2000429,Sweden,Stockholm,Stockholm,Hard,32,A,2000-11-20,12,102437,Romania,0.0,Main Draw,Adrian Voinea,R,185.0,113.0,346.0,103507,Spain,4.0,Main Draw,Juan Carlos Ferrero,R,183.0,12.0,1840.0,6-7(5) 6-2 6-3,3,R32,120.0,6.0,2.0,106.0,64.0,46.0,23.0,15.0,4.0,5.0,3.0,7.0,91.0,39.0,25.0,30.0,14.0,10.0,14.0
2006402,United States,Memphis,Memphis,Hard,32,A,2006-02-20,8,103163,Germany,6.0,Main Draw,Tommy Haas,R,188.0,30.0,970.0,102925,United States,0.0,Q,Justin Gimelstob,R,196.0,95.0,417.0,2-1 RET,3,R32,3.0,0.0,0.0,11.0,6.0,5.0,3.0,2.0,0.0,0.0,3.0,0.0,12.0,10.0,6.0,1.0,1.0,0.0,0.0
20103348,United States,New Haven,New Haven,Hard,48,A,2010-08-22,10,103813,Finland,0.0,Main Draw,Jarkko Nieminen,L,185.0,58.0,830.0,104312,Italy,0.0,Main Draw,Andreas Seppi,R,190.0,57.0,835.0,6-3 6-4,3,R64,69.0,4.0,1.0,54.0,35.0,29.0,12.0,10.0,0.0,0.0,4.0,3.0,61.0,36.0,27.0,11.0,9.0,2.0,4.0
2008429,Sweden,Stockholm,Stockholm,Hard,32,A,2008-10-06,6,103096,France,0.0,Main Draw,Arnaud Clement,R,173.0,86.0,525.0,103104,Sweden,0.0,Q,Bjorn Rehnquist,R,175.0,183.0,232.0,6-2 6-1,3,R32,67.0,5.0,2.0,50.0,32.0,22.0,11.0,8.0,3.0,4.0,1.0,3.0,39.0,22.0,11.0,5.0,7.0,0.0,5.0
2012520,France,Paris,Roland Garros,Clay,128,G,2012-05-27,38,104291,Tunisia,0.0,Main Draw,Malek Jaziri,R,185.0,94.0,595.0,104332,Germany,0.0,Main Draw,Philipp Petzschner,R,185.0,98.0,557.0,6-3 7-5 7-6(7),5,R128,176.0,6.0,1.0,123.0,66.0,40.0,35.0,17.0,11.0,15.0,5.0,4.0,119.0,60.0,41.0,26.0,16.0,13.0,19.0
2004319,Austria,Kitzbuhel,Kitzbuhel,Clay,48,A,2004-07-19,4,103429,Australia,0.0,Main Draw,Peter Luczak,R,183.0,156.0,259.0,103580,Austria,0.0,Main Draw,Alexander Peya,R,183.0,122.0,341.0,6-2 7-6(4),3,R64,107.0,2.0,4.0,86.0,52.0,33.0,21.0,10.0,7.0,7.0,3.0,7.0,78.0,44.0,31.0,14.0,10.0,7.0,9.0
2014741,United Kingdom,Eastbourne,Eastbourne,Grass,28,A,2014-06-16,24,105023,United States,0.0,Main Draw,Sam Querrey,R,198.0,77.0,685.0,103898,France,0.0,Main Draw,Julien Benneteau,R,185.0,47.0,945.0,7-6(5) 6-4,3,QF,83.0,16.0,3.0,67.0,41.0,37.0,14.0,11.0,3.0,3.0,5.0,5.0,76.0,51.0,38.0,13.0,11.0,3.0,4.0
2009580,Australia,Melbourne,Australian Open,Hard,128,G,2009-01-19,119,105223,Argentina,8.0,Main Draw,Juan Martin Del Potro,R,198.0,6.0,4060.0,105227,Croatia,19.0,Main Draw,Marin Cilic,R,198.0,20.0,2450.0,5-7 6-4 6-4 6-2,5,R16,182.0,8.0,3.0,138.0,92.0,64.0,25.0,20.0,7.0,10.0,10.0,1.0,113.0,56.0,40.0,30.0,20.0,4.0,10.0
2001495,United Arab Emirates,Dubai,Dubai,Hard,32,A,2001-02-26,9,103103,Slovakia,6.0,Main Draw,Dominik Hrbaty,R,183.0,15.0,1755.0,102494,Germany,0.0,Q,Tomas Behrend,R,193.0,157.0,247.0,6-4 6-7(7) 7-6(5),3,R32,155.0,5.0,6.0,82.0,38.0,23.0,29.0,11.0,3.0,5.0,6.0,9.0,83.0,39.0,27.0,22.0,11.0,5.0,8.0
2004451,Qatar,Doha,Doha,Hard,32,A,2004-01-05,8,102765,France,0.0,WC,Nicolas Escude,R,185.0,0.0,0.0,101962,Morocco,6.0,Main Draw,Younes El Aynaoui,R,193.0,0.0,0.0,6-3 6-0,3,R32,66.0,10.0,2.0,39.0,26.0,23.0,9.0,8.0,0.0,0.0,1.0,5.0,52.0,27.0,16.0,9.0,7.0,4.0,8.0
2000540,United Kingdom,London,Wimbledon,Grass,128,G,2000-06-26,9,102358,Sweden,9.0,Main Draw,Thomas Enqvist,R,190.0,8.0,1948.0,103082,Germany,0.0,Main Draw,Markus Hantschk,R,188.0,92.0,449.0,6-1 6-4 6-2,5,R128,80.0,11.0,5.0,66.0,37.0,33.0,17.0,13.0,0.0,1.0,1.0,6.0,88.0,52.0,28.0,17.0,12.0,7.0,13.0
2001440,Netherlands,'s-Hertogenbosch,'s-Hertogenbosch,Grass,32,A,2001-06-18,27,103084,Argentina,0.0,Main Draw,Guillermo Canas,R,185.0,61.0,669.0,103598,Belgium,0.0,Main Draw,Xavier Malisse,R,185.0,56.0,704.0,6-3 6-4,3,QF,66.0,5.0,1.0,54.0,30.0,22.0,14.0,10.0,5.0,7.0,1.0,4.0,59.0,32.0,22.0,10.0,9.0,5.0,9.0
2001311,United Kingdom,London,Queen's Club,Grass,56,A,2001-06-11,33,103166,Belarus,8.0,Main Draw,Vladimir Voltchkov,R,180.0,30.0,1020.0,102227,Armenia,0.0,Main Draw,Sargis Sargsian,R,180.0,123.0,328.0,6-1 6-3,3,R32,58.0,6.0,2.0,49.0,25.0,20.0,15.0,8.0,3.0,4.0,5.0,4.0,50.0,23.0,17.0,6.0,8.0,3.0,8.0
2001520,France,Paris,Roland Garros,Clay,128,G,2001-05-28,106,103206,France,10.0,Main Draw,Sebastien Grosjean,R,175.0,10.0,2030.0,102179,France,0.0,Main Draw,Antony Dupuis,R,185.0,75.0,563.0,6-4 2-6 3-6 6-4 6-2,5,R32,190.0,4.0,3.0,146.0,89.0,58.0,23.0,23.0,14.0,22.0,4.0,4.0,140.0,71.0,43.0,32.0,22.0,20.0,29.0
2007423,United States,Los Angeles,Los Angeles,Hard,32,A,2007-07-16,21,102703,South Korea,7.0,Main Draw,Hyung Taik Lee,R,180.0,42.0,726.0,103325,South Africa,0.0,Main Draw,Wesley Moodie,R,196.0,110.0,382.0,6-2 3-0 RET,3,R16,41.0,3.0,0.0,35.0,25.0,19.0,7.0,6.0,0.0,0.0,3.0,1.0,30.0,21.0,12.0,2.0,5.0,1.0,4.0
2008414,Germany,Hamburg,Hamburg Masters,Clay,56,M,2008-05-11,34,103656,Spain,0.0,Main Draw,Albert Montanes,R,175.0,78.0,511.0,104076,Argentina,0.0,Main Draw,Jose Acasuso,R,190.0,45.0,751.0,7-6(3) 6-3,3,R32,95.0,2.0,2.0,67.0,40.0,30.0,11.0,10.0,4.0,7.0,2.0,10.0,79.0,39.0,30.0,9.0,11.0,7.0,12.0
2006360,Morocco,Casablanca,Casablanca,Clay,32,A,2006-04-24,12,103294,Belgium,3.0,Main Draw,Christophe Rochus,R,170.0,42.0,810.0,102494,Germany,0.0,Main Draw,Tomas Behrend,R,193.0,125.0,337.0,6-3 6-4,3,R32,63.0,1.0,2.0,59.0,42.0,22.0,10.0,9.0,4.0,8.0,2.0,7.0,61.0,37.0,24.0,1.0,10.0,1.0,8.0
2002540,United Kingdom,London,Wimbledon,Grass,128,G,2002-06-24,85,102882,Australia,0.0,WC,Mark Philippoussis,R,196.0,104.0,365.0,102358,Sweden,14.0,Main Draw,Thomas Enqvist,R,190.0,26.0,1225.0,7-5 6-3 6-4,5,R64,118.0,30.0,10.0,99.0,46.0,40.0,24.0,16.0,4.0,7.0,2.0,13.0,90.0,50.0,31.0,19.0,15.0,3.0,9.0
2004441,United States,Long Island,Long Island,Hard,32,A,2004-08-23,14,102358,Sweden,0.0,Main Draw,Thomas Enqvist,R,190.0,60.0,680.0,103898,France,0.0,Main Draw,Julien Benneteau,R,185.0,75.0,539.0,6-3 7-6(4),3,R32,88.0,6.0,3.0,72.0,38.0,33.0,18.0,11.0,5.0,6.0,4.0,3.0,65.0,31.0,25.0,15.0,10.0,5.0,7.0
2008747,China,Beijing,Beijing,Hard,28,A,2008-09-22,26,104053,United States,2.0,Main Draw,Andy Roddick,R,188.0,8.0,1845.0,103451,Germany,0.0,Main Draw,Bjorn Phau,R,175.0,137.0,334.0,6-2 6-7(4) 6-1,3,SF,103.0,16.0,1.0,70.0,54.0,48.0,9.0,13.0,0.0,0.0,2.0,7.0,98.0,47.0,31.0,26.0,14.0,2.0,7.0
2003422,United States,Cincinnati,Cincinnati Masters,Hard,64,M,2003-08-11,46,101774,United States,0.0,WC,Todd Martin,R,198.0,107.0,349.0,103852,Spain,0.0,Main Draw,Feliciano Lopez,L,188.0,28.0,1060.0,7-6(3) 6-4,3,R32,97.0,11.0,7.0,72.0,44.0,36.0,14.0,11.0,1.0,2.0,6.0,4.0,70.0,39.0,30.0,14.0,11.0,3.0,5.0
2000329,Japan,Tokyo,Tokyo,Hard,56,A,2000-10-09,20,102558,Philippines,0.0,Q,Eric Taino,L,175.0,304.0,100.0,103131,Japan,0.0,WC,Michihisa Onoda,R,185.0,692.0,18.0,6-2 6-3,3,R64,70.0,4.0,1.0,47.0,26.0,21.0,16.0,9.0,0.0,0.0,4.0,3.0,65.0,41.0,24.0,11.0,8.0,4.0,7.0
2002741,United Kingdom,Nottingham,Nottingham,Grass,32,A,2002-06-17,30,101885,Australia,0.0,Main Draw,Wayne Arthurs,L,190.0,113.0,350.0,103356,Switzerland,6.0,Main Draw,Michel Kratochvil,R,185.0,46.0,810.0,7-6(5) 6-2,3,SF,79.0,16.0,0.0,57.0,36.0,31.0,16.0,10.0,2.0,2.0,1.0,7.0,77.0,44.0,30.0,16.0,10.0,6.0,8.0
2008414,Germany,Hamburg,Hamburg Masters,Clay,56,M,2008-05-11,14,103656,Spain,0.0,Main Draw,Albert Montanes,R,175.0,78.0,511.0,103888,United States,0.0,Main Draw,Mardy Fish,R,188.0,37.0,865.0,6-1 6-3,3,R64,63.0,0.0,7.0,53.0,27.0,20.0,14.0,8.0,4.0,5.0,3.0,1.0,45.0,16.0,13.0,9.0,8.0,4.0,9.0
2006560,United States,New York,US Open,Hard,128,G,2006-08-28,92,103970,Spain,11.0,Main Draw,David Ferrer,R,175.0,13.0,1675.0,102925,United States,0.0,Main Draw,Justin Gimelstob,R,196.0,73.0,528.0,6-2 6-4 6-1,5,R64,98.0,0.0,2.0,67.0,39.0,33.0,18.0,12.0,2.0,2.0,5.0,6.0,86.0,47.0,33.0,11.0,13.0,5.0,11.0
2007329,Japan,Tokyo,Tokyo,Hard,48,A,2007-10-01,35,103720,Australia,4.0,Main Draw,Lleyton Hewitt,R,180.0,19.0,1320.0,103868,Spain,0.0,Main Draw,Ivan Navarro,R,183.0,113.0,373.0,7-5 6-3,3,R16,94.0,5.0,3.0,64.0,34.0,28.0,15.0,11.0,1.0,2.0,8.0,4.0,66.0,38.0,26.0,12.0,10.0,3.0,6.0
2001540,United Kingdom,London,Wimbledon,Grass,128,G,2001-06-25,35,102202,Denmark,0.0,Main Draw,Kenneth Carlsen,L,190.0,1013.0,5.0,102607,Spain,0.0,Main Draw,Juan Balcells,R,190.0,62.0,662.0,7-5 7-6(4) 7-6(8),5,R128,144.0,17.0,9.0,117.0,76.0,64.0,25.0,18.0,5.0,5.0,9.0,2.0,123.0,85.0,57.0,28.0,18.0,6.0,7.0
2003306,Austria,St. Poelten,St. Poelten,Clay,32,A,2003-05-19,18,101990,Netherlands,0.0,WC,Richard Krajicek,R,196.0,77.0,540.0,103408,United States,0.0,Main Draw,Brian Vahaly,R,183.0,75.0,557.0,6-2 2-6 6-3,3,R16,102.0,6.0,4.0,87.0,43.0,31.0,21.0,13.0,7.0,10.0,0.0,1.0,79.0,62.0,38.0,9.0,12.0,4.0,8.0
2009321,Germany,Stuttgart,Stuttgart,Clay,32,A,2009-07-13,28,104926,Italy,0.0,Main Draw,Fabio Fognini,R,178.0,67.0,875.0,103786,Russia,2.0,Main Draw,Nikolay Davydenko,R,178.0,11.0,2935.0,6-1 3-6 7-5,3,QF,140.0,3.0,2.0,94.0,53.0,40.0,16.0,14.0,4.0,7.0,1.0,1.0,81.0,54.0,31.0,16.0,14.0,7.0,12.0
2000423,United States,Los Angeles,Los Angeles,Hard,32,A,2000-07-24,4,103096,France,8.0,Main Draw,Arnaud Clement,R,173.0,60.0,697.0,102154,South Africa,0.0,Main Draw,Marcos Ondruska,R,183.0,158.0,236.0,6-3 6-2,3,R32,68.0,1.0,0.0,50.0,35.0,23.0,12.0,9.0,0.0,1.0,3.0,2.0,47.0,29.0,15.0,9.0,8.0,2.0,6.0
2006520,France,Paris,Roland Garros,Clay,128,G,2006-05-29,74,104098,Russia,31.0,Main Draw,Dmitry Tursunov,R,185.0,34.0,900.0,102450,United Kingdom,0.0,Main Draw,Tim Henman,R,185.0,71.0,570.0,6-3 6-2 4-6 6-4,5,R64,171.0,10.0,9.0,151.0,87.0,65.0,28.0,19.0,18.0,21.0,3.0,1.0,118.0,75.0,48.0,19.0,18.0,8.0,14.0
2002352,France,Paris,Paris Masters,Carpet,48,M,2002-10-28,12,103900,Argentina,0.0,Main Draw,David Nalbandian,R,180.0,13.0,1817.0,103018,Belarus,0.0,Main Draw,Max Mirnyi,R,196.0,44.0,810.0,6-7(2) 6-3 7-5,3,R64,125.0,6.0,3.0,108.0,69.0,53.0,24.0,17.0,5.0,5.0,21.0,3.0,110.0,76.0,57.0,16.0,16.0,6.0,8.0
2010418,United States,Washington,Washington,Hard,48,A,2010-08-01,15,103857,Russia,0.0,Q,Igor Kunitsyn,R,180.0,124.0,424.0,105453,Japan,0.0,Q,Kei Nishikori,R,178.0,196.0,247.0,6-2 6-3,3,R64,68.0,3.0,0.0,52.0,28.0,23.0,15.0,9.0,0.0,0.0,3.0,2.0,56.0,38.0,26.0,5.0,8.0,4.0,7.0
2006402,United States,Memphis,Memphis,Hard,32,A,2006-02-20,4,103598,Belgium,8.0,Main Draw,Xavier Malisse,R,185.0,45.0,766.0,103451,Germany,0.0,Main Draw,Bjorn Phau,R,175.0,79.0,488.0,6-1 6-4,3,R32,64.0,3.0,0.0,67.0,36.0,28.0,18.0,9.0,7.0,7.0,5.0,1.0,56.0,33.0,21.0,12.0,8.0,2.0,5.0
2005424,United States,San Jose,San Jose,Hard,32,A,2005-02-07,16,101736,United States,2.0,Main Draw,Andre Agassi,R,180.0,10.0,1900.0,104035,United States,0.0,WC,Bobby Reynolds,R,183.0,196.0,215.0,6-4 6-4,3,R32,72.0,5.0,2.0,65.0,35.0,24.0,22.0,10.0,5.0,5.0,7.0,2.0,62.0,26.0,20.0,19.0,10.0,3.0,5.0
2010451,Qatar,Doha,Doha,Hard,32,A,2010-01-04,16,104745,Spain,2.0,Main Draw,Rafael Nadal,L,185.0,2.0,9205.0,104620,Italy,0.0,Main Draw,Simone Bolelli,R,183.0,93.0,549.0,6-3 6-3,3,R32,88.0,5.0,0.0,54.0,36.0,26.0,13.0,9.0,3.0,3.0,4.0,1.0,68.0,40.0,27.0,10.0,9.0,4.0,7.0
2008500,Germany,Halle,Halle,Grass,32,A,2008-06-09,7,104327,Belgium,0.0,Main Draw,Steve Darcis,R,178.0,53.0,715.0,103694,Belgium,0.0,Main Draw,Olivier Rochus,R,168.0,67.0,569.0,6-1 6-4,3,R32,53.0,6.0,1.0,56.0,31.0,24.0,16.0,9.0,1.0,1.0,1.0,0.0,45.0,28.0,15.0,10.0,8.0,2.0,5.0
2003329,Japan,Tokyo,Tokyo,Hard,48,A,2003-09-29,42,102642,France,0.0,Main Draw,Cyril Saulnier,R,190.0,102.0,378.0,102882,Australia,5.0,Main Draw,Mark Philippoussis,R,196.0,14.0,1555.0,5-2 RET,3,QF,31.0,0.0,0.0,19.0,12.0,10.0,4.0,3.0,0.0,0.0,1.0,2.0,27.0,16.0,9.0,5.0,4.0,1.0,3.0
2014520,France,Paris,Roland Garros,Clay,128,G,2014-05-26,113,104745,Spain,1.0,Main Draw,Rafael Nadal,L,185.0,1.0,12500.0,105583,Serbia,0.0,Main Draw,Dusan Lajovic,R,180.0,83.0,632.0,6-1 6-2 6-1,5,R16,93.0,0.0,1.0,59.0,37.0,30.0,14.0,11.0,3.0,4.0,3.0,3.0,57.0,28.0,14.0,4.0,11.0,2.0,10.0
20092276,Croatia,Zagreb,Zagreb,Hard,32,A,2009-02-02,7,103812,Romania,0.0,Main Draw,Victor Hanescu,R,198.0,41.0,1566.0,103735,Croatia,0.0,WC,Lovro Zovko,R,190.0,769.0,40.0,6-3 7-5,3,R32,90.0,4.0,0.0,58.0,44.0,35.0,10.0,11.0,0.0,0.0,4.0,4.0,62.0,44.0,34.0,6.0,10.0,6.0,8.0
2009573,Spain,Valencia,Valencia,Hard,32,A,2009-11-02,27,104022,Russia,0.0,Main Draw,Mikhail Youzhny,R,183.0,23.0,1430.0,104468,France,5.0,Main Draw,Gilles Simon,R,183.0,12.0,2595.0,6-4 6-4,3,QF,97.0,4.0,0.0,77.0,55.0,36.0,15.0,10.0,11.0,11.0,5.0,2.0,54.0,32.0,25.0,11.0,10.0,2.0,4.0
2012422,United States,Cincinnati,Cincinnati Masters,Hard,56,M,2012-08-12,1,104166,Russia,0.0,Main Draw,Alex Bogomolov Jr,R,178.0,62.0,725.0,103813,Finland,0.0,Main Draw,Jarkko Nieminen,L,185.0,41.0,967.0,6-4 6-3,3,R64,69.0,2.0,2.0,58.0,40.0,30.0,10.0,9.0,3.0,3.0,4.0,0.0,51.0,35.0,25.0,7.0,10.0,1.0,4.0
2009540,United Kingdom,London,Wimbledon,Grass,128,G,2009-06-22,63,104198,Spain,0.0,Main Draw,Guillermo Garcia Lopez,R,188.0,42.0,1186.0,102860,Argentina,0.0,Main Draw,Agustin Calleri,R,183.0,148.0,495.0,6-2 6-3 6-2,5,R128,99.0,6.0,4.0,70.0,47.0,38.0,16.0,13.0,1.0,2.0,1.0,5.0,86.0,63.0,37.0,8.0,12.0,2.0,8.0
